Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
367,Total wuss!,Ross,sadness,negative,36,5,4,22,"0:21:28,999","0:21:30,933",0,0,16,0.0,0.0,1.0,1.0,1
401,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",Ross,anger,negative,38,6,8,2,"00:20:37,611","00:20:45,743",0,1,17,0.0,0.0,1.0,1.0,1
512,"Especially by that professor we ran into last night, Judgey von Holierthanthou.",Ross,anger,negative,49,2,6,18,"00:13:02,364","00:13:06,951",0,1,18,0.0,0.0,1.0,1.0,1
514,Yeah. What-what should I do?,Ross,fear,negative,49,4,6,18,"0:13:17,963","0:13:19,590",0,1,18,0.0,0.845213849287169,1.0,0.0,2
554,For what? For letting you throw me out of your office?,Ross,anger,negative,51,4,3,15,"00:11:26,018","00:11:28,645",0,1,19,0.0,0.0,1.0,1.0,1
556,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.",Ross,anger,negative,51,6,3,15,"00:11:40,616","00:11:45,745",0,1,19,0.0,0.845213849287169,1.0,0.0,2
558,"Yeah, well you never have the time. I mean, I dont feel like I even have a girlfriend anymore, Rachel.",Ross,anger,negative,51,8,3,15,"00:11:50,126","00:11:54,587",0,1,19,0.0,0.845213849287169,1.0,0.0,3
677,Hey! Guess what I got for your wedding!,Ross,joy,positive,63,0,7,20,"00:09:56,137","00:09:57,846",1,1,20,0.0,0.0,1.0,1.0,1
679,"No. Rachel hooked me up with a tux! But not just any tux, Batmans tux!",Ross,joy,positive,63,2,7,20,"00:10:01,851","00:10:07,772",1,1,20,0.0,0.845213849287169,1.0,0.0,2
681,Thats right! Made expressly for Val Kilmer and worn by him in the hit filmthat Batman film he was in.,Ross,joy,positive,63,4,7,20,"00:10:08,441","00:10:17,699",1,1,20,0.0,0.845213849287169,1.0,0.0,3
700,"See, I see.... big passion in your future.",Ross,joy,positive,65,0,1,7,"00:08:11,240","00:08:15,702",1,1,21,0.0,0.0,1.0,1.0,1
729,"Oh please!   Youre gonna say things now, arent ya?",Ross,joy,positive,67,11,6,3,"00:08:55,701","00:08:58,495",1,1,22,0.0,0.0,1.0,1.0,1
802,It was. It was an amazing night.,Ross,joy,positive,76,6,8,4,"0:19:50,868","0:19:53,621",1,1,23,0.0,0.0,1.0,1.0,1
809,"Ah-ha, nowhere to run!",Ross,joy,positive,78,0,6,17,"00:21:08,850","00:21:11,811",1,1,24,0.0,0.0,1.0,1.0,1
813,DANGER,Ross,fear,negative,78,4,6,17,"0:21:29,094","0:21:29,757",0,1,24,0.0,0.845213849287169,1.0,0.0,2
890,Yeah.,Ross,sadness,negative,87,3,1,5,"0:22:00,075","0:22:00,532",0,0,25,0.0,0.0,1.0,1.0,1
896,"What a beautiful story. Hey, I'm fine by the way.",Ross,joy,positive,87,9,1,5,"00:22:18,003","00:22:23,090",1,1,25,0.2692307692307692,0.0,0.0,1.0,1
1001,Just slice that baby right off!,Ross,fear,negative,100,3,3,23,"0:05:37,212","0:05:39,696",0,1,26,0.0,0.0,1.0,1.0,1
1014,"Uh-hmmWait! It gets better. Um, yeah I was in Barcelona.",Ross,joy,positive,103,3,8,4,"00:09:40,204","00:09:42,706",1,1,27,0.0,0.0,1.0,1.0,1
1018,Oh thats great! I was hiking along the foothills of Mount Tibidaybo,Ross,joy,positive,103,7,8,4,"00:09:52,925","00:10:01,308",1,1,27,0.0,0.845213849287169,1.0,0.0,2
1022,No-no. We,Ross,fear,negative,105,0,6,23,"00:21:15,011","00:21:16,596",0,1,28,0.0,0.0,1.0,1.0,1
1101,"Look, this is my home and I want to be able to come and go whenever I want!",Ross,anger,negative,112,2,7,2,"00:06:50,034","00:06:53,870",0,1,29,0.0,0.0,1.0,1.0,1
1103,"The big deal is I dont want naked, greasy strangers in my apartment when I want to kick back with a puzzlebeer! Cold beer.",Ross,disgust,negative,112,4,7,2,"00:06:59,669","00:07:07,175",0,1,29,0.0,0.845213849287169,1.0,0.0,2
1112,"Oh, that'd be great!",Ross,joy,positive,113,8,1,10,"00:08:11,449","00:08:13,450",1,1,30,0.0,0.0,1.0,1.0,1
1144,"Chandler, what kind of an idiot do you take me for?",Ross,joy,positive,118,3,6,6,"00:21:16,149","00:21:18,526",1,1,31,0.0,0.0,1.0,1.0,1
1146,"Im sorry you lost your money, but I won it fair and square.",Ross,joy,positive,118,5,6,6,"00:21:22,072","00:21:25,241",1,1,31,0.0,0.845213849287169,1.0,0.0,2
1201,"That only is not funny, it's physically impossible!",Ross,anger,negative,123,1,9,17,"0:05:09,672","0:05:12,342",0,1,32,0.0,0.0,1.0,1.0,1
1202,Okay?,Ross,anger,negative,123,2,9,17,"0:05:12,342","0:05:12,561",0,1,32,0.0,0.845213849287169,1.0,0.0,2
1203,Depending    on the species I'd have to have a six foot long...,Ross,anger,negative,123,3,9,17,"0:05:12,675","0:05:15,437",0,1,32,0.0,0.845213849287169,1.0,0.0,3
1204,It's not funny!,Ross,anger,negative,123,4,9,17,"0:05:15,437","0:05:17,903",0,1,32,0.0,0.845213849287169,1.0,0.0,4
1207,I can't believe you put that on my alumni page!,Ross,anger,negative,123,6,9,17,"00:05:21,851","00:05:24,187",0,1,32,0.0,0.845213849287169,1.0,0.0,5
1209,You'd better hope not because I just read what you put on your    page today.,Ross,anger,negative,123,8,9,17,"00:05:27,231","00:05:29,484",0,1,32,0.0,0.845213849287169,1.0,0.0,6
1211,Oh oh oh! I RESPECTFULLY DISAGREE!!,Ross,anger,negative,123,10,9,17,"0:05:30,568","0:05:33,089",0,1,32,0.0,0.845213849287169,1.0,0.0,7
1212,I know I miss you too. I can't wait to see you. I love you. Bye.,Ross,joy,positive,124,0,5,6,"00:10:12,194","00:10:16,156",1,1,33,0.0,0.0,1.0,1.0,1
1216,"I'm really gonna miss this apartment. Y'know, Ben-Ben took his first steps right over there.",Ross,sadness,negative,124,4,5,6,"00:10:33,591","00:10:39,638",0,0,33,0.0,0.845213849287169,1.0,0.0,1
1218,"I loved this place! To tell you the truth, I wish I didn't have to move.",Ross,joy,positive,124,6,5,6,"00:10:46,187","00:10:50,899",1,1,33,0.166289592760181,0.0,0.38235294117647056,1.0,1
1220,"Well, I mean if uh, if Emily gave me a choice",Ross,sadness,negative,124,8,5,6,"00:10:56,530","00:10:59,032",0,0,33,0.0,0.47772956698839997,1.0,0.43478260869565216,1
1338,"I, I can't help but notice you're naked and  I applaud you.",Ross,joy,positive,137,4,5,14,"00:13:54,625","00:13:56,251",1,1,34,0.0,0.0,1.0,1.0,1
1340,"I mean, this-this looks so great.",Ross,joy,positive,137,6,5,14,"00:13:59,630","00:14:03,049",1,1,34,0.0,0.845213849287169,1.0,0.0,2
1425,Nuh-uh.,Ross,fear,negative,147,4,1,5,"00:07:27,864","00:07:28,989",0,1,35,0.0,0.0,1.0,1.0,1
1432,"Ok, ok, now what is wrong with my",Ross,anger,negative,147,11,1,5,"00:07:56,017","00:07:58,810",0,1,35,0.0,0.845213849287169,1.0,0.0,2
1462,Yknow this is actually not a great time for me.,Ross,sadness,negative,150,3,8,8,"00:11:22,932","00:11:25,475",0,0,36,0.0,0.0,1.0,1.0,1
1464,"Yes, exactly!",Ross,joy,positive,151,1,6,1,"00:12:21,365","00:12:22,657",1,1,37,0.0,0.0,1.0,1.0,1
1466,"Wow! This is so amazing. I uh, I really thought Id have to talk you into this more.",Ross,joy,positive,151,3,6,1,"00:12:28,247","00:12:34,002",1,1,37,0.0,0.845213849287169,1.0,0.0,2
1471,Really?,Ross,anger,negative,151,8,6,1,"00:13:01,573","00:13:03,573",0,1,37,0.0,0.845213849287169,1.0,0.0,3
1472,I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!,Ross,joy,positive,151,9,6,1,"00:13:06,327","00:13:17,045",1,1,37,0.0,0.845213849287169,1.0,0.0,4
1496,"Really, I, no, I think girls night out is a great idea.",Ross,joy,positive,153,1,3,6,"00:09:20,768","00:09:25,146",1,1,38,0.0,0.0,1.0,1.0,1
1499,"I dont know, something girlie.",Ross,joy,positive,153,4,3,6,"0:09:30,487","0:09:32,851",1,1,38,0.0,0.845213849287169,1.0,0.0,2
1510,"All right that's, that's it!! Get off her!",Ross,anger,negative,154,2,3,12,"0:14:14,186","0:14:16,248",0,1,39,0.0,0.0,1.0,1.0,1
1512,What's going on?!  That's what's going on!!,Ross,anger,negative,154,4,3,12,"00:14:18,023","00:14:20,817",0,1,39,0.0,0.845213849287169,1.0,0.0,2
1514,I have been down in your store for twenty minutes trying to get a tie!,Ross,anger,negative,154,6,3,12,"00:14:27,408","00:14:31,953",0,1,39,0.0,0.845213849287169,1.0,0.0,3
1515,What do I have to do to get some service?!,Ross,anger,negative,154,7,3,12,"00:14:34,081","00:14:36,791",0,1,39,0.0,0.845213849287169,1.0,0.0,4
1520,Oh hi!,Ross,joy,positive,155,3,8,5,"0:20:43,242","0:20:44,953",1,1,40,0.0,0.0,1.0,1.0,1
1524,"Oh thats right. Well uh, would you be interested in seeing a Ukrainian film?",Ross,joy,positive,155,7,8,5,"00:20:51,458","00:20:56,170",1,1,40,0.0,0.845213849287169,1.0,0.0,2
1526,Great! Well umm,Ross,joy,positive,155,9,8,5,"00:21:01,885","00:21:04,178",1,1,40,0.0,0.845213849287169,1.0,0.0,3
1550,No!,Ross,disgust,negative,158,3,9,1,"0:07:28,114","0:07:29,015",0,1,41,0.0,0.0,1.0,1.0,1
1574,What?,Ross,fear,negative,160,6,3,14,"0:05:38,922","0:05:39,530",0,1,42,0.0,0.0,1.0,1.0,1
1576,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?",Ross,sadness,negative,160,8,3,14,"00:05:42,133","00:05:48,305",0,0,42,0.0,0.845213849287169,1.0,0.0,1
1578,"But work comes first!  Oh hey, but that?s sad about you though, what happened? Burn out? Burn all out, did ya?",Ross,joy,positive,160,10,3,14,"00:05:48,473","00:05:57,689",1,1,42,0.1076923076923077,0.0,0.6,1.0,1
1580,"Oh well that?s great, so I guess this is ah, this is good bye then. Huh?  Good bye.",Ross,joy,positive,160,12,3,14,"00:06:01,903","00:06:06,740",1,1,42,0.0,0.26690963661700073,1.0,0.6842105263157895,2
1600,"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",Ross,fear,negative,164,0,1,1,"00:20:43,492","00:20:49,080",0,1,43,0.0,0.0,1.0,1.0,1
1604,Oh.,Ross,sadness,negative,164,4,1,1,"0:20:59,684","0:21:00,931",0,0,43,0.0,0.845213849287169,1.0,0.0,1
1605,"Listen, do you think- and try not to let my intense vulnerability become any kind of a factor herebut do you think it would be okay if I asked you out?",Ross,fear,negative,164,5,1,1,"00:21:05,514","00:21:16,983",0,1,43,0.1958041958041958,0.0,0.2727272727272727,1.0,1
1609,"Okay... okay, maybe I will...",Ross,joy,positive,164,9,1,1,"00:21:20,529","00:21:31,872",1,1,43,0.0,0.24148967122490542,1.0,0.7142857142857143,2
1664,Come on!,Ross,joy,positive,169,0,6,15,"00:03:40,762","00:03:42,262",1,1,44,0.0,0.0,1.0,1.0,1
1728,"Oh, I hate this story.",Ross,sadness,negative,175,7,1,9,"00:08:17,663","00:08:19,331",0,0,45,0.0,0.0,1.0,1.0,1
1780,I can handle the stick!!,Ross,anger,negative,179,19,7,22,"0:13:58,061","0:14:00,983",0,1,46,0.0,0.0,1.0,1.0,1
1790,"Not just Janice, Janice in labor, contracting and everything.",Ross,joy,positive,180,9,8,24,"00:02:52,243","00:02:56,789",1,1,47,0.0,0.0,1.0,1.0,1
1894,"No you doy'know what, youre not gonna suck me into this.",Ross,anger,negative,188,3,4,2,"00:09:40,997","00:09:47,836",0,1,48,0.0,0.0,1.0,1.0,1
1896,"I do not always have to beokay, okay.",Ross,anger,negative,188,5,4,2,"00:09:52,341","00:09:54,467",0,1,48,0.0,0.845213849287169,1.0,0.0,2
1911,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",Ross,anger,negative,189,13,5,12,"00:10:00,600","00:10:05,353",0,1,49,0.0,0.0,1.0,1.0,1
1931,"Well, the old lady died.",Ross,sadness,negative,192,0,8,7,"0:21:21,905","0:21:24,387",0,0,50,0.0,0.0,1.0,1.0,1
1934,"But I dont care,  because you got the apartment.",Ross,joy,positive,192,3,8,7,"0:21:31,832","0:21:35,054",1,1,50,0.2692307692307692,0.0,0.0,1.0,1
1935,Yes!,Ross,joy,positive,192,4,8,7,"0:21:35,054","0:21:35,801",1,1,50,0.0,0.6037241780622636,1.0,0.2857142857142857,2
1938,Ezels!!,Ross,disgust,negative,192,7,8,7,"00:21:47,389","00:21:48,973",0,1,50,0.0,0.4551151496161679,1.0,0.46153846153846156,3
1953,Thank you.,Ross,joy,positive,195,4,3,5,"0:18:50,712","0:18:53,173",1,1,51,0.0,0.0,1.0,1.0,1
1957,Damn! I cant believe I took her off my list.,Ross,anger,negative,195,8,3,5,"00:19:02,307","00:19:05,893",0,1,51,0.0,0.845213849287169,1.0,0.0,2
1963,"Yeah, well missy, you better be glad that list is laminated.",Ross,anger,negative,195,14,3,5,"00:19:23,245","00:19:28,749",0,1,51,0.0,0.845213849287169,1.0,0.0,3
2007,I cant believe it.  Can I tell you something? Im a little mad at him now.,Ross,anger,negative,200,4,6,23,"00:13:50,871","00:13:57,919",0,1,52,0.0,0.0,1.0,1.0,1
2009,"Yknow what? He didnt want to talk to us about being angry, well maybe we dont talk to him",Ross,anger,negative,200,6,6,23,"00:14:06,762","00:14:12,392",0,1,52,0.0,0.845213849287169,1.0,0.0,2
2011,Thats right!,Ross,joy,positive,200,8,6,23,"0:14:16,522","0:14:16,663",1,1,52,0.0,0.845213849287169,1.0,0.0,3
2016,"Look, I  Look, Im having a great time with you and I just dont want us to move to fast or put to much pressure on us.",Ross,fear,negative,201,3,6,19,"00:10:12,403","00:10:26,916",0,1,53,0.0,0.0,1.0,1.0,1
2017,"So, Im sorry I just dont think we should go away together yet.",Ross,sadness,negative,201,4,6,19,"00:10:27,084","00:10:30,128",0,0,53,0.0,0.845213849287169,1.0,0.0,1
2018,Its-its too soon.,Ross,fear,negative,201,5,6,19,"00:10:30,296","00:10:31,463",0,1,53,0.22435897435897437,0.0,0.16666666666666666,1.0,1
2022,That! Lets talk about that.,Ross,joy,positive,201,9,6,19,"00:10:54,153","00:10:57,697",1,1,53,0.0,0.0939126499207966,1.0,0.8888888888888888,2
2045,"Hey, when-when was it kicking? What happened?",Ross,joy,positive,203,3,8,14,"00:06:42,080","00:06:43,840",1,1,54,0.0,0.0,1.0,1.0,1
2070,"No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.",Ross,anger,negative,206,1,1,23,"00:08:03,566","00:08:10,113",0,1,55,0.0,0.0,1.0,1.0,1
2076,"I got it! Hey, you get to sleep with her, I get the cramps.",Ross,anger,negative,206,7,1,23,"00:08:27,590","00:08:30,008",0,1,55,0.0,0.845213849287169,1.0,0.0,2
2081,"No, you started it.",Ross,anger,negative,206,12,1,23,"0:08:34,973","0:08:35,487",0,1,55,0.0,0.845213849287169,1.0,0.0,3
2086,Thanks a lot.,Ross,anger,negative,206,15,1,23,"0:08:45,107","0:08:45,983",0,1,55,0.0,0.845213849287169,1.0,0.0,4
2172,You know the song! Sing along!,Ross,joy,positive,213,2,7,15,"00:21:54,980","00:21:57,481",1,1,56,0.0,0.0,1.0,1.0,1
2186,Yes! Santa's coming!,Ross,joy,positive,215,0,7,10,"00:06:48,324","00:06:51,785",1,1,57,0.0,0.0,1.0,1.0,1
2187,"Hey, uh, Im really, really sorry about what happened in the cafeteria today.",Ross,sadness,negative,216,0,6,1,"0:01:12,739","0:01:23,167",0,0,58,0.0,0.0,1.0,1.0,1
2275,"Oh, great!",Ross,joy,positive,225,3,3,17,"00:22:03,613","00:22:04,989",1,1,59,0.0,0.0,1.0,1.0,1
2283,"So they ah, they all took off, it was pretty hard watching them go, y'know?",Ross,sadness,negative,225,9,3,17,"00:22:20,839","00:22:26,635",0,0,59,0.0,0.845213849287169,1.0,0.0,1
2324,Im really glad we came.  Youre so pretty. I love you.,Ross,joy,positive,230,1,3,14,"00:13:22,384","00:13:35,897",1,1,60,0.0,0.0,1.0,1.0,1
2335,"Dont yell at me okay, this is the most Ive seen you all week.",Ross,sadness,negative,231,10,3,15,"00:10:42,183","00:10:45,644",0,0,61,0.0,0.0,1.0,1.0,1
2361,I'm the holiday armadillo! I'm a friend of Santa's and he sent me here to wish you  a Merry Christmas!,Ross,joy,positive,233,0,7,10,"00:12:36,589","00:12:46,639",1,1,62,0.0,0.0,1.0,1.0,1
2381,"I dont know, I mean you were a lot bigger, I mean, stronger back then.",Ross,joy,positive,235,5,6,10,"00:21:24,032","00:21:28,995",1,1,63,0.0,0.0,1.0,1.0,1
2431,"That's so Janine, you-you-you know what, do you know we're doing right now?",Ross,joy,positive,239,3,6,7,"00:21:27,286","00:21:32,164",1,1,64,0.0,0.0,1.0,1.0,1
2489,Ni-chou chi-ma!,Ross,joy,positive,243,0,1,24,"00:11:55,965","00:11:57,841",1,1,65,0.0,0.0,1.0,1.0,1
2480,Thank you so much for coming back over.,Ross,joy,positive,246,0,8,8,"00:17:17,119","00:17:19,162",1,1,66,0.0,0.0,1.0,1.0,1
2546,"He's in! Oh, did you hear that, Marcel? San Diego. San Diego!",Ross,joy,positive,252,17,1,21,"00:15:12,995","00:15:19,584",1,1,67,0.0,0.0,1.0,1.0,1
2594,"And then also umm, Id be far away in the sea.",Ross,anger,negative,256,6,8,22,"00:01:45,802","00:01:49,556",0,1,68,0.0,0.0,1.0,1.0,1
2620,You-you-you-you  threw my sandwich away!,Ross,fear,negative,259,1,5,9,"00:13:28,098","00:13:30,850",0,1,69,0.0,0.0,1.0,1.0,1
2621,MY SANDWICH?!!!,Ross,anger,negative,259,2,5,9,"0:13:31,977","0:13:34,105",0,1,69,0.0,0.845213849287169,1.0,0.0,2
2622,MY SANDWICH!!!!!!,Ross,anger,negative,259,3,5,9,"0:13:34,105","0:13:36,303",0,1,69,0.0,0.845213849287169,1.0,0.0,3
2633,"Uh, Pheebs, some people call that breaking and entering.",Ross,fear,negative,260,10,3,25,"00:14:44,675","00:14:47,927",0,1,70,0.0,0.0,1.0,1.0,1
2665,"Oh, why dont you make her one of your little jokes.",Ross,anger,negative,264,7,6,17,"00:09:49,630","00:09:52,048",0,1,71,0.0,0.0,1.0,1.0,1
2673,"But you-you-you could write that umm, your love lets me orbit the moon twice and return safely.",Ross,joy,positive,264,15,6,17,"00:10:13,154","00:10:18,199",1,1,71,0.0,0.845213849287169,1.0,0.0,2
2694,"Oh great! What, you brought Joey?",Ross,joy,positive,270,2,5,16,"00:15:29,470","00:15:32,513",1,1,72,0.0,0.0,1.0,1.0,1
2734,How rude.,Ross,disgust,negative,273,17,6,23,"00:00:48,631","00:00:50,841",0,1,73,0.0,0.0,1.0,1.0,1
2749,What difference does that make?!,Ross,anger,negative,275,0,5,11,"00:14:48,679","00:14:51,306",0,1,74,0.0,0.0,1.0,1.0,1
2752,"Dude, what am I gonna",Ross,fear,negative,275,3,5,11,"00:15:00,399","00:15:01,858",0,1,74,0.0,0.845213849287169,1.0,0.0,2
2873,Rach? Hi!,Ross,joy,positive,288,7,6,13,"00:15:56,789","00:16:00,083",1,1,75,0.0,0.0,1.0,1.0,1
2881,"Yeah but after you said it was okay, I figured, ""Why not?!""",Ross,joy,positive,288,15,6,13,"00:16:15,683","00:16:20,061",1,1,75,0.0,0.845213849287169,1.0,0.0,2
2950,"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?",Ross,anger,negative,296,5,1,2,"00:14:49,471","00:14:56,728",0,1,76,0.0,0.0,1.0,1.0,1
2956,"Okay, that's great.  No, I'm- Oh.",Ross,joy,positive,296,11,1,2,"00:15:09,450","00:15:14,704",1,1,76,0.0,0.845213849287169,1.0,0.0,2
2978,No! You let go!,Ross,anger,negative,298,1,3,9,"0:22:08,952","0:22:11,294",0,1,77,0.0,0.0,1.0,1.0,1
2980,How come its always us left in the field holding the ball?,Ross,joy,positive,298,2,3,9,"00:22:13,206","00:22:16,250",1,1,77,0.0,0.845213849287169,1.0,0.0,2
2982,Hey! Its starting to snow.,Ross,sadness,negative,298,4,3,9,"00:22:25,927","00:22:28,804",0,0,77,0.0,0.845213849287169,1.0,0.0,1
2983,Gimme the this!,Ross,anger,negative,298,5,3,9,"0:22:33,060","0:22:35,605",0,1,77,0.16153846153846152,0.0,0.4,1.0,1
3023,Oh.,Ross,sadness,negative,302,1,3,13,"00:16:57,182","00:16:58,683",0,0,78,0.0,0.0,1.0,1.0,1
3061,"Umm, candles, champagne, yeah anniversaries are great.",Ross,joy,positive,306,0,3,17,"00:12:45,890","00:12:50,602",1,1,79,0.0,0.0,1.0,1.0,1
3062,"Cause you know love lasts forever, y'know.",Ross,joy,positive,306,1,3,17,"00:12:51,103","00:12:53,605",1,1,79,0.0,0.845213849287169,1.0,0.0,2
3063,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",Ross,sadness,negative,306,2,3,17,"00:12:57,943","00:12:59,694",0,0,79,0.0,0.845213849287169,1.0,0.0,1
